"dataset","record_id","field_path","claim","official_source_urls","accessed_date","direct_support","status","correction_needed","finding_id"
"GRANTS_DIRECTORY","champ","public/grants-data.js:howToApply","Complete the CHAMP enrolment form on their site","https://www.waramps.ca/ways-we-help/child-amputees/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","champ","public/grants-data.js:audience","children","https://www.waramps.ca/ways-we-help/child-amputees/","2026-07-22","partial","ambiguous","No correction identified.",""
"GRANTS_DIRECTORY","champ","public/grants-data.js:coverage[0]","CA","https://www.waramps.ca/ways-we-help/child-amputees/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","champ","public/grants-data.js:matchOnResults","false","https://www.waramps.ca/ways-we-help/child-amputees/","2026-07-22","partial","ambiguous","No correction identified.",""
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:name","CP CARES funding requests","https://www.cpalberta.com/funding-request","2026-07-22","yes","verified","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:org","Cerebral Palsy Association in Alberta","https://www.cpalberta.com/funding-request","2026-07-22","yes","verified","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:url","https://cpalberta.com/funding-request","https://www.cpalberta.com/funding-request","2026-07-22","yes","verified","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:whoFor","Children and adults in Alberta's disability community","https://www.cpalberta.com/funding-request","2026-07-22","partial","ambiguous","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:offers","Funding requests for equipment and programs — current criteria and limits are on their page","https://www.cpalberta.com/funding-request","2026-07-22","partial","ambiguous","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:howToApply","Submit a funding request on their site","https://www.cpalberta.com/funding-request","2026-07-22","partial","ambiguous","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:audience","all","https://www.cpalberta.com/funding-request","2026-07-22","partial","ambiguous","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:coverage[0]","AB","https://www.cpalberta.com/funding-request","2026-07-22","yes","verified","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","cp-cares","public/grants-data.js:functionalNeeds[0]","equipment","https://www.cpalberta.com/funding-request","2026-07-22","partial","ambiguous","Disclose paid membership for 3 months, intake/evidence/quote rules, once per 12 months, $1,500 maximum and non-guaranteed funds.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:name","Custom assistive devices","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","yes","verified","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:org","Tetra Society of North America (Prairie Region)","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","yes","verified","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:url","https://tetrasociety.org","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","yes","verified","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:whoFor","People with physical disabilities in Alberta (Prairie Region chapter)","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","partial","ambiguous","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:offers","Volunteer engineers design and build custom assistive devices when nothing off-the-shelf fits","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","partial","ambiguous","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:howToApply","Use the Request Assistance section on their site","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","partial","ambiguous","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:audience","all","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","partial","ambiguous","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:coverage[0]","AB","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","yes","verified","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:functionalNeeds[0]","equipment","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","partial","ambiguous","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","tetra","public/grants-data.js:disabilities[0]","physical","https://tetrasociety.org/about/ | https://tetrasociety.org/prairie-region/","2026-07-22","partial","ambiguous","Route Calgary requests to the independent Ability Workshop Society and use the Prairie coordinator elsewhere.","ABFED-19"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:name","Equipment programs, camp and scholarships","https://easterseals.ab.ca/equipment-programs/","2026-07-22","no","outdated","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:org","Easter Seals Alberta","https://easterseals.ab.ca/equipment-programs/","2026-07-22","yes","verified","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:url","https://easterseals.ab.ca/equipment-programs/","https://easterseals.ab.ca/equipment-programs/","2026-07-22","yes","verified","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:whoFor","Albertans with disabilities and medical conditions","https://easterseals.ab.ca/equipment-programs/","2026-07-22","no","outdated","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:offers","Equipment funding programs, Camp Horizon, post-secondary scholarships, and family resource navigation","https://easterseals.ab.ca/equipment-programs/","2026-07-22","no","outdated","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:howToApply","Program pages on their site explain each application","https://easterseals.ab.ca/equipment-programs/","2026-07-22","no","outdated","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:audience","all","https://easterseals.ab.ca/equipment-programs/","2026-07-22","partial","ambiguous","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","easter-seals-ab","public/grants-data.js:coverage[0]","AB","https://easterseals.ab.ca/equipment-programs/","2026-07-22","yes","verified","State that new equipment-loan applications closed 2026-03-19; verify camp, scholarships and navigation separately.","ABFED-16"
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:name","Adaptive equipment and inclusive programs","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:org","Variety Alberta","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:url","https://varietyalberta.ca","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:whoFor","Children and youth with disabilities across Alberta","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:offers","Adaptive equipment and inclusive programs such as Go Baby Go and Volt Hockey","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:howToApply","Contact them or see the programs section of their site","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:audience","children","https://varietyalberta.ca/","2026-07-22","partial","ambiguous","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:coverage[0]","AB","https://varietyalberta.ca/","2026-07-22","yes","verified","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:ageBands[0]","under6","https://varietyalberta.ca/","2026-07-22","partial","ambiguous","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:ageBands[1]","6to11","https://varietyalberta.ca/","2026-07-22","partial","ambiguous","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:ageBands[2]","12to15","https://varietyalberta.ca/","2026-07-22","partial","ambiguous","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","variety-ab","public/grants-data.js:ageBands[3]","16to17","https://varietyalberta.ca/","2026-07-22","partial","ambiguous","No correction identified; intake remains subject to current program pages.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:name","Free medical travel","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:org","Hope Air","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:url","https://www.hopeair.ca","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:whoFor","Canadians who must travel away from home for medical care and cannot afford the cost","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:offers","Flights, accommodation, airport ground transportation, and meal vouchers for eligible medical travel; availability varies by province","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:howToApply","Use the Apply for Travel section on their site, or contact their Help Centre","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:audience","all","https://hopeair.ca/travel-support-services/","2026-07-22","partial","ambiguous","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:coverage[0]","CA","https://hopeair.ca/travel-support-services/","2026-07-22","yes","verified","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:functionalNeeds[0]","medicalTravel","https://hopeair.ca/travel-support-services/","2026-07-22","partial","ambiguous","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","hope-air","public/grants-data.js:lowIncome","true","https://hopeair.ca/travel-support-services/","2026-07-22","partial","ambiguous","No correction identified; keep availability-by-province caveat.",""
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:name","Dog Guides at no cost","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","yes","verified","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:org","Lions Foundation of Canada Dog Guides","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","yes","verified","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:url","https://www.dogguides.com","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","yes","verified","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:whoFor","Canadians who meet the requirements of one of the foundation's Dog Guide programs","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:offers","Professionally trained Dog Guides at no cost for qualifying vision, hearing, service, seizure response, autism assistance, diabetes alert, and facility-support applicants","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:howToApply","Apply through the Get a Dog Guide section on their site","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:audience","all","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","ambiguous","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:coverage[0]","CA","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","yes","verified","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:disabilities[0]","vision","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:disabilities[1]","hearing","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:disabilities[2]","physical","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","dog-guides","public/grants-data.js:disabilities[3]","autism","https://www.dogguides.com/get-a-dog-guide/ | https://www.dogguides.com/about-us/faqs/","2026-07-22","partial","outdated","Disclose that only Facility Support intake is currently open and require checking program-specific reopening.","ABFED-17"
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:name","Equipment loan and client support","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","yes","verified","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:org","ALS Society of Alberta","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","yes","verified","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:url","https://alsab.ca","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","yes","verified","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:whoFor","People living with ALS in Alberta and their families","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","partial","ambiguous","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:offers","A provincial equipment loan program, home visits, support groups, information, and referrals","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","partial","ambiguous","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:howToApply","Contact the Society through their site","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","partial","ambiguous","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:audience","all","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","partial","ambiguous","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:coverage[0]","AB","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","yes","verified","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","als-ab-equipment","public/grants-data.js:matchOnResults","false","https://www.alsab.ca/get-help/getting-equipment/","2026-07-22","partial","ambiguous","Keep the verified free equipment-loan/professional-request facts; directly verify home visits and other client services.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:name","Family programs, camps and scholarships","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:org","Kids Cancer Care Foundation of Alberta","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:url","https://kidscancercare.ab.ca","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:whoFor","Children and youth affected by cancer and their families in Alberta","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:offers","Camps, counselling, tutoring, exercise programs, family support, and post-secondary scholarships","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:howToApply","Get started through the For Families section on their site","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:audience","children","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","partial","ambiguous","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:coverage[0]","AB","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","yes","verified","No correction identified.",""
"GRANTS_DIRECTORY","kids-cancer-care","public/grants-data.js:matchOnResults","false","https://www.kidscancercare.ab.ca/for-families/","2026-07-22","partial","ambiguous","No correction identified.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:name","Grants for basic needs and equipment","https://www.dayforcecares.com/ca/apply","2026-07-22","yes","verified","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:org","Dayforce Cares","https://www.dayforcecares.com/ca/apply","2026-07-22","yes","verified","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:url","https://www.dayforcecares.com","https://www.dayforcecares.com/ca/apply","2026-07-22","yes","verified","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:whoFor","Individuals and families in Canada facing financial hardship","https://www.dayforcecares.com/ca/apply","2026-07-22","partial","ambiguous","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:offers","Grants toward eligible necessities and quality-of-life needs such as medical or dental equipment, prosthetics, eyewear, and barrier-free home adjustments","https://www.dayforcecares.com/ca/apply","2026-07-22","partial","ambiguous","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:howToApply","Apply through the Apply Now section on their site","https://www.dayforcecares.com/ca/apply","2026-07-22","partial","ambiguous","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:audience","all","https://www.dayforcecares.com/ca/apply","2026-07-22","partial","ambiguous","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:coverage[0]","CA","https://www.dayforcecares.com/ca/apply","2026-07-22","yes","verified","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:functionalNeeds[0]","equipment","https://www.dayforcecares.com/ca/apply","2026-07-22","partial","ambiguous","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","dayforce-cares","public/grants-data.js:lowIncome","true","https://www.dayforcecares.com/ca/apply","2026-07-22","partial","ambiguous","Surface current application windows, annual cap, status/income/two-quote rules, vendor-card payment, once-per-household approval and $5,000 maximum.",""
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:name","Dreams for young people with severe physical disabilities","https://www.shinefoundation.ca/dream-faq","2026-07-22","yes","verified","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:org","Shine Foundation","https://www.shinefoundation.ca/dream-faq","2026-07-22","yes","verified","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:url","https://www.shinefoundation.ca","https://www.shinefoundation.ca/dream-faq","2026-07-22","yes","verified","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:whoFor","Young people in Canada living with severe physical disabilities who meet the foundation's criteria","https://www.shinefoundation.ca/dream-faq","2026-07-22","partial","ambiguous","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:offers","A personalized once-in-a-lifetime Dream","https://www.shinefoundation.ca/dream-faq","2026-07-22","partial","ambiguous","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:howToApply","Contact the foundation or review its eligibility information","https://www.shinefoundation.ca/dream-faq","2026-07-22","partial","ambiguous","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:audience","children","https://www.shinefoundation.ca/dream-faq","2026-07-22","partial","ambiguous","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:coverage[0]","CA","https://www.shinefoundation.ca/dream-faq","2026-07-22","yes","verified","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:disabilities[0]","physical","https://www.shinefoundation.ca/dream-faq","2026-07-22","partial","ambiguous","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:ageBands[0]","under6","https://www.shinefoundation.ca/dream-faq","2026-07-22","no","outdated","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:ageBands[1]","6to11","https://www.shinefoundation.ca/dream-faq","2026-07-22","no","outdated","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:ageBands[2]","12to15","https://www.shinefoundation.ca/dream-faq","2026-07-22","no","outdated","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:ageBands[3]","16to17","https://www.shinefoundation.ca/dream-faq","2026-07-22","no","outdated","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"GRANTS_DIRECTORY","shine-dreams","public/grants-data.js:ageBands[4]","18","https://www.shinefoundation.ca/dream-faq","2026-07-22","no","outdated","Use official age 11-21 and retain severe-physical-disability, status and certified-referral confirmation.","ABFED-18"
"ORGS_DIRECTORY","vad","public/orgs-data.js:name","Voice of Albertans with Disabilities","https://vadsociety.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","vad","public/orgs-data.js:url","https://vadsociety.ca","https://vadsociety.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","vad","public/orgs-data.js:region","Alberta-wide (Edmonton office)","https://vadsociety.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","vad","public/orgs-data.js:whatTheyDo","Application appointments for AISH, CPP Disability, the Disability Tax Credit and the Canada Disability Benefit, plus advocacy, accessibility consulting and referrals","https://vadsociety.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","vad","public/orgs-data.js:focus","navigation-advocacy","https://vadsociety.ca/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","vad","public/orgs-data.js:coverage[0]","AB","https://vadsociety.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","inclusion-alberta","public/orgs-data.js:name","Inclusion Alberta","https://inclusionalberta.org/what-we-do/individual-family-advocacy/ | https://inclusionalberta.org/dtc-rdsp-info/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","inclusion-alberta","public/orgs-data.js:url","https://inclusionalberta.org","https://inclusionalberta.org/what-we-do/individual-family-advocacy/ | https://inclusionalberta.org/dtc-rdsp-info/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","inclusion-alberta","public/orgs-data.js:region","Alberta-wide","https://inclusionalberta.org/what-we-do/individual-family-advocacy/ | https://inclusionalberta.org/dtc-rdsp-info/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
